date,hour,PlayStation5,PlayStation5 DE,XboxSX,XboxSS,Switchグレー,Switchネオン,SwitchLiteターコイズ,Switch有機ELネオン,Switch有機ELホワイト
2021年10月03日,16時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,17時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,18時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,19時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,20時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,21時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,22時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月03日,23時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月04日,00時,86000,74500,68000,32000,31000,29500,18900,,
2021年10月04日,01時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,02時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,03時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,04時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,05時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,06時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,07時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,08時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,09時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,10時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,11時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,12時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,13時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,14時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,15時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,16時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,17時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,18時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,19時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,20時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,21時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,22時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月04日,23時,86000,74500,68000,32000,31000,29500,18600,,
2021年10月05日,00時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,01時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,02時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,03時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,04時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,05時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,06時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,07時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,08時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,09時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,10時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,11時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,12時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,13時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,14時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,15時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,16時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,17時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,18時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,19時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,20時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,21時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,22時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月05日,23時,86000,74500,68000,32000,30500,29500,18600,,
2021年10月06日,00時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,01時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,02時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,03時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,04時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,05時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,06時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,07時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,08時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,09時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,10時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,11時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,12時,86000,74500,68000,31000,30500,29500,18600,,
2021年10月06日,13時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,14時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,15時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,16時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,17時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,18時,86500,75000,68000,31000,30500,29500,18600,,
2021年10月06日,19時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月06日,20時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月06日,21時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月06日,22時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月06日,23時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,00時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,01時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,02時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,03時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,04時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,05時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,06時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,07時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,08時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,09時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,10時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,11時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,12時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,13時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,14時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,15時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,16時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,17時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,18時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,19時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,20時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,21時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,22時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月07日,23時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月08日,00時,86500,75000,68000,31000,30000,29000,18600,,
2021年10月08日,01時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,02時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,03時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,04時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,05時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,06時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,07時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,08時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,09時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,10時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,11時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,12時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,13時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,14時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,15時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,16時,85000,75000,68000,31000,29500,28500,18600,,
2021年10月08日,17時,85000,75000,68000,31000,29500,28500,18600,,
2021年10月08日,18時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,19時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,20時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,21時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,22時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月08日,23時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,00時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,01時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,02時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,03時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,04時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,05時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,06時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,07時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,08時,86500,75000,68000,31000,29500,28500,18600,,
2021年10月09日,09時,86500,75000,68000,31000,29500,28500,18600,42500.0,42500.0
2021年10月09日,10時,86500,75000,68000,31000,29500,28500,18600,42500.0,42500.0
2021年10月09日,11時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,12時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,13時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,14時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,15時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,16時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,17時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,18時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,19時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,20時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,21時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,22時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月09日,23時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,00時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,01時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,02時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,03時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,04時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,05時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,06時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,07時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,08時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,09時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,10時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,11時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,12時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,13時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,14時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,15時,86500,75000,68000,31000,29500,28500,18600,44000.0,44000.0
2021年10月10日,16時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,17時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,18時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,19時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,20時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,21時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,22時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月10日,23時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,00時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,01時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,02時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,03時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,04時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,05時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,06時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,07時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,08時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,09時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,10時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,11時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,12時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,13時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,14時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月11日,15時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,16時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,17時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,18時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,19時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,20時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,21時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,22時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月11日,23時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,00時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,01時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,02時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,03時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,04時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,05時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,06時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,07時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,08時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,09時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,10時,86500,75000,68000,31000,29500,28500,18600,45000.0,45000.0
2021年10月12日,11時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,12時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,13時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,14時,86500,75000,68000,31000,29500,28500,18600,46000.0,46000.0
2021年10月12日,15時,87000,76000,68000,31000,29500,28500,18600,48500.0,48500.0
2021年10月12日,16時,87000,76000,68000,31000,29500,28500,18600,48500.0,48500.0
2021年10月12日,17時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月12日,18時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月12日,19時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月12日,20時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月12日,21時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月12日,22時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月12日,23時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月13日,00時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月13日,01時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,02時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,03時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,04時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,05時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,06時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,07時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,08時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,09時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,10時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,11時,87000,76000,68000,31000,29500,28500,18600,47000.0,47000.0
2021年10月13日,12時,87000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月13日,13時,88000,76000,68000,31000,29500,28500,18600,47500.0,47500.0
2021年10月13日,14時,88000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,15時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,16時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,17時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,18時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,19時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,20時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,21時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,22時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月13日,23時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,00時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,01時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,02時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,03時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,04時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,05時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,06時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,07時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,08時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,09時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,10時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,11時,89000,76000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,12時,89500,77000,68000,31000,30000,29000,18600,47500.0,47500.0
2021年10月14日,13時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,14時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,15時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,16時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,17時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,18時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,19時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,20時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,21時,89500,77000,68000,31000,30000,29000,18600,48500.0,48500.0
2021年10月14日,22時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月14日,23時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,00時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,01時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,02時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,03時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,04時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,05時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,06時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,07時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,08時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,09時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,10時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,11時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,12時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,13時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,14時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,15時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,16時,89000,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,17時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,18時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,19時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,20時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,21時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,22時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月15日,23時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,00時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,01時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,02時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,03時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,04時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,05時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,06時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,07時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,08時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,09時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,10時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,11時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,12時,89500,77000,68000,31000,30000,29000,18600,48000.0,48000.0
2021年10月16日,13時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,14時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,15時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,16時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,17時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,18時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,19時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,20時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,21時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,22時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月16日,23時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,00時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,01時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,02時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,03時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,04時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,05時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,06時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,07時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,08時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,09時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,10時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,11時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,12時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,13時,89500,77000,68000,31000,30000,29000,18600,49000.0,49000.0
2021年10月17日,14時,89500,77000,68000,31000,30000,29000,18600,49100.0,49100.0
2021年10月17日,15時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,16時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,17時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,18時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,19時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,20時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,21時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,22時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月17日,23時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,00時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,01時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,02時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,03時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,04時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,05時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,06時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,07時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,08時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,09時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,10時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,11時,89500,77000,68000,31000,30000,29000,18600,49500.0,49500.0
2021年10月18日,12時,89500,77000,68000,31000,30500,29500,18600,48000.0,48000.0
